id,year,year update,Country Asset,cont,name_eng,name_esp,name_fra,file_eng,file_esp,file_fra,file_other,file_c,file_r,off_c,off_r,Main product,Diss,Prod Type,Prod,sub_n,River,Topic GCPE,Topic WR,Topic WU,Topic Irr,Topic Prosp,Abstract_eng,Abstract_esp,Abstract_fra,blankcell?
26.22,2013,,,,Global map of irrigation areas - Bolivia (Plurinational State of) sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/BOL/index.stm""> Link </a>",,,,Bolivia (Plurinational State of),,Bolivia (Plurinational State of),,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.23,2013,,,,Global map of irrigation areas - Brazil sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/BRA/index.stm""> Link </a>",,,,Brazil,,Brazil,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.24,2013,,,,Global map of irrigation areas - Barbados sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/BRB/index.stm""> Link </a>",,,,Barbados,,Barbados,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.25,2013,,,,Global map of irrigation areas - Brunei Darussalam sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/BRN/index.stm""> Link </a>",,,,Brunei Darussalam,,Brunei Darussalam,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.26,2013,,,,Global map of irrigation areas - Bhutan sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/BTN/index.stm""> Link </a>",,,,Bhutan,,Bhutan,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.27,2013,,,,Global map of irrigation areas - Botswana sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/BWA/index.stm""> Link </a>",,,,Botswana,,Botswana,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.28,2013,,,,Global map of irrigation areas - Central African Republic sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CAF/index.stm""> Link </a>",,,,Central African Republic,,Central African Republic,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.29,2013,,,,Global map of irrigation areas - Canada sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CAN/index.stm""> Link </a>",,,,Canada,,Canada,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.30,2013,,,,Global map of irrigation areas - Switzerland sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CHE/index.stm""> Link </a>",,,,Switzerland,,Switzerland,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.31,2013,,,,Global map of irrigation areas - Chile sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CHL/index.stm""> Link </a>",,,,Chile,,Chile,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.32,2013,,,,Global map of irrigation areas - China sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CHN/index.stm""> Link </a>",,,,China,,China,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.33,2013,,,,Global map of irrigation areas - Côte d'Ivoire sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CIV/index.stm""> Link </a>",,,,Côte d'Ivoire,,Côte d'Ivoire,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.34,2013,,,,Global map of irrigation areas - Cameroon sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CMR/index.stm""> Link </a>",,,,Cameroon,,Cameroon,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.35,2013,,,,Global map of irrigation areas - Democratic Republic of the Congo sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/COD/index.stm""> Link </a>",,,,Democratic Republic of the Congo,,Democratic Republic of the Congo,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.36,2013,,,,Global map of irrigation areas - Congo sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/COG/index.stm""> Link </a>",,,,Congo,,Congo,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.37,2013,,,,Global map of irrigation areas - Colombia sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/COL/index.stm""> Link </a>",,,,Colombia,,Colombia,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.38,2013,,,,Global map of irrigation areas - Comoros sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/COM/index.stm""> Link </a>",,,,Comoros,,Comoros,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.39,2013,,,,Global map of irrigation areas - Cape Verde sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CPV/index.stm""> Link </a>",,,,Cape Verde,,Cape Verde,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.40,2013,,,,Global map of irrigation areas - Costa Rica sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CRI/index.stm""> Link </a>",,,,Costa Rica,,Costa Rica,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.41,2013,,,,Global map of irrigation areas - Cuba sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CUB/index.stm""> Link </a>",,,,Cuba,,Cuba,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.42,2013,,,,Global map of irrigation areas - Cyprus sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CYP/index.stm""> Link </a>",,,,Cyprus,,Cyprus,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.43,2013,,,,Global map of irrigation areas - Czech Republic sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/CZE/index.stm""> Link </a>",,,,Czech Republic,,Czech Republic,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.44,2013,,,,Global map of irrigation areas - Germany sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/DEU/index.stm""> Link </a>",,,,Germany,,Germany,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.45,2013,,,,Global map of irrigation areas - Djibouti sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/DJI/index.stm""> Link </a>",,,,Djibouti,,Djibouti,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.46,2013,,,,Global map of irrigation areas - Dominica sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/DMA/index.stm""> Link </a>",,,,Dominica,,Dominica,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.47,2013,,,,Global map of irrigation areas - Denmark sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/DNK/index.stm""> Link </a>",,,,Denmark,,Denmark,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.48,2013,,,,Global map of irrigation areas - Dominican Republic sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/DOM/index.stm""> Link </a>",,,,Dominican Republic,,Dominican Republic,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.49,2013,,,,Global map of irrigation areas - Algeria sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/DZA/index.stm""> Link </a>",,,,Algeria,,Algeria,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.50,2013,,,,Global map of irrigation areas - Ecuador sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/ECU/index.stm""> Link </a>",,,,Ecuador,,Ecuador,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.51,2013,,,,Global map of irrigation areas - Egypt sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/EGY/index.stm""> Link </a>",,,,Egypt,,Egypt,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.52,2013,,,,Global map of irrigation areas - Eritrea sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/ERI/index.stm""> Link </a>",,,,Eritrea,,Eritrea,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.53,2013,,,,Global map of irrigation areas - Spain sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/ESP/index.stm""> Link </a>",,,,Spain,,Spain,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.54,2013,,,,Global map of irrigation areas - Estonia sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/EST/index.stm""> Link </a>",,,,Estonia,,Estonia,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.55,2013,,,,Global map of irrigation areas - Ethiopia sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/ETH/index.stm""> Link </a>",,,,Ethiopia,,Ethiopia,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.56,2013,,,,Global map of irrigation areas - Finland sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/FIN/index.stm""> Link </a>",,,,Finland,,Finland,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.57,2013,,,,Global map of irrigation areas - Fiji sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/FJI/index.stm""> Link </a>",,,,Fiji,,Fiji,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.58,2013,,,,Global map of irrigation areas - France sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/FRA/index.stm""> Link </a>",,,,France,,France,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.59,2013,,,,Global map of irrigation areas - Gabon sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GAB/index.stm""> Link </a>",,,,Gabon,,Gabon,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.60,2013,,,,Global map of irrigation areas - United Kingdom sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GBR/index.stm""> Link </a>",,,,United Kingdom,,United Kingdom,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.61,2013,,,,Global map of irrigation areas - Georgia sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GEO/index.stm""> Link </a>",,,,Georgia,,Georgia,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.62,2013,,,,Global map of irrigation areas - Ghana sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GHA/index.stm""> Link </a>",,,,Ghana,,Ghana,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.63,2013,,,,Global map of irrigation areas - Guinea sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GIN/index.stm""> Link </a>",,,,Guinea,,Guinea,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.64,2013,,,,Global map of irrigation areas - Guadeloupe sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GLP/index.stm""> Link </a>",,,,Guadeloupe,,Guadeloupe,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.65,2013,,,,Global map of irrigation areas - Gambia sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GMB/index.stm""> Link </a>",,,,Gambia,,Gambia,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.66,2013,,,,Global map of irrigation areas - Guinea-Bissau sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GNB/index.stm""> Link </a>",,,,Guinea-Bissau,,Guinea-Bissau,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.67,2013,,,,Global map of irrigation areas - Equatorial Guinea sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GNQ/index.stm""> Link </a>",,,,Equatorial Guinea,,Equatorial Guinea,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.68,2013,,,,Global map of irrigation areas - Greece sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GRC/index.stm""> Link </a>",,,,Greece,,Greece,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.69,2013,,,,Global map of irrigation areas - Grenada sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GRD/index.stm""> Link </a>",,,,Grenada,,Grenada,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
26.70,2013,,,,Global map of irrigation areas - Guatemala sub-national irrigation areas,,,"<a href = ""http://www.fao.org/nr/water/aquastat/irrigationmap/GTM/index.stm""> Link </a>",,,,Guatemala,,Guatemala,,b_main_n,B_d_Y,Web page,Text,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Analysis of the irrigation areas by country, including sub-national irrigation statistics.",,,busy
